class,filename,psnr,ssim
cloudy,train_10021.jpg,26.163790844039617,0.9671134161504776
cloudy,train_10043.jpg,30.01012694115952,0.9718054032589515
cloudy,train_10070.jpg,28.55315495913731,0.9736774053790965
cloudy,train_10081.jpg,29.487130836190683,0.9715276236892244
cloudy,train_10096.jpg,32.065054945266,0.976246535159525
cloudy,train_101.jpg,22.610910721870102,0.8358828531775216
cloudy,train_10128.jpg,32.76585956475109,0.9889144045393797
cloudy,train_10166.jpg,25.986168317891284,0.9532393525601384
cloudy,train_10173.jpg,25.40361276310275,0.9170646940745543
cloudy,train_10177.jpg,34.92698786418329,0.9925066604097871
cloudy,train_10201.jpg,30.363320973280853,0.963917967973384
cloudy,train_10224.jpg,32.07164444814333,0.9763882689130837
cloudy,train_10225.jpg,27.89478694779643,0.9325335618746203
cloudy,train_10231.jpg,30.24838467883226,0.9740384154515377
cloudy,train_10263.jpg,31.444513301924466,0.9787129443216136
cloudy,train_10265.jpg,29.060252113046428,0.9561330286653277
cloudy,train_10269.jpg,31.940907882857786,0.9768610283990821
cloudy,train_10293.jpg,29.92924980693692,0.966931612268608
cloudy,train_10326.jpg,23.200131872800508,0.8806275580546217
cloudy,train_10333.jpg,19.424594624987485,0.8774685114511063
cloudy,train_10389.jpg,33.12478289322305,0.9831966016903811
cloudy,train_10406.jpg,30.40483430339378,0.9651900688535018
cloudy,train_10421.jpg,30.758843117221716,0.9772839112469832
cloudy,train_10451.jpg,19.906912778097045,0.8342859728719981
cloudy,train_10485.jpg,30.917072514419782,0.9784712048897733
cloudy,train_10493.jpg,20.86448594163671,0.8582312783303016
cloudy,train_10538.jpg,29.274267680980927,0.9680833947495179
cloudy,train_10540.jpg,33.17039924287112,0.9857722351267504
cloudy,train_10547.jpg,23.948534293727537,0.9575813948796851
cloudy,train_10552.jpg,30.989696053830876,0.9785693819929113
cloudy,train_10555.jpg,29.825416359316034,0.9619455827176804
cloudy,train_10563.jpg,30.43398113349619,0.979742010720878
cloudy,train_10566.jpg,26.63919185730817,0.9674354557833365
cloudy,train_10581.jpg,33.62005222905013,0.9812947081669923
cloudy,train_10598.jpg,25.689705346769824,0.9263030082533582
cloudy,train_1060.jpg,33.44037937470569,0.9875341818802995
cloudy,train_10609.jpg,33.12266910586042,0.9830523398152979
cloudy,train_10621.jpg,24.037951451100675,0.962039910199322
cloudy,train_10642.jpg,22.164351913896926,0.9281131358794382
cloudy,train_10661.jpg,28.829064796977157,0.9606059668744463
cloudy,train_10666.jpg,27.882849972166493,0.9544550569652072
cloudy,train_10667.jpg,23.771238087071666,0.9114431040173376
cloudy,train_10687.jpg,33.354667190279244,0.9854504395626605
cloudy,train_1070.jpg,30.450118234305403,0.9707920641491827
cloudy,train_10710.jpg,31.204950709444933,0.9752129615017409
cloudy,train_10788.jpg,30.125824699276915,0.9792816582573978
cloudy,train_10793.jpg,41.35637754375243,0.9977984615168806
cloudy,train_108.jpg,29.622066306038004,0.9742435268232469
cloudy,train_10816.jpg,29.067003424129005,0.9687710466851128
cloudy,train_10856.jpg,28.673808155170704,0.9559675689113315
cloudy,train_1086.jpg,29.245275201185596,0.9792410534117028
cloudy,train_10889.jpg,31.122465296059293,0.9785338538005939
cloudy,train_10891.jpg,28.315441286048035,0.9687117622648147
cloudy,train_10908.jpg,22.822398860629992,0.9106893324437104
cloudy,train_1092.jpg,29.544483484948802,0.9678649195084935
cloudy,train_10952.jpg,28.454728664725216,0.9519834927594042
cloudy,train_11008.jpg,29.78293975166065,0.9632122496032202
cloudy,train_11047.jpg,23.46748817365269,0.8858155665308537
cloudy,train_11050.jpg,28.54181480433248,0.9661094013625853
cloudy,train_11118.jpg,24.614460636514366,0.8853768431230025
cloudy,train_11132.jpg,31.599155627305233,0.9852095982590571
cloudy,train_11150.jpg,26.979819470698363,0.9482937738665909
cloudy,train_11161.jpg,28.643025366515168,0.9603010598367314
cloudy,train_11191.jpg,25.76044404602581,0.9346912923616061
cloudy,train_11211.jpg,28.488675933414136,0.961134246326699
cloudy,train_11218.jpg,32.315827613972374,0.9756044517715532
cloudy,train_11240.jpg,28.15922201289386,0.9261527719233845
cloudy,train_11259.jpg,25.39638761912627,0.9534949214070291
cloudy,train_1126.jpg,33.811023743758916,0.9872040782505728
cloudy,train_11260.jpg,32.873301247500414,0.9774402040810434
cloudy,train_11283.jpg,21.237742572764216,0.8799086825643453
cloudy,train_11294.jpg,31.53545241306994,0.9849436227472029
cloudy,train_11301.jpg,29.005786841374693,0.9689871140525789
cloudy,train_11305.jpg,25.257551342885595,0.8955665446064592
cloudy,train_11307.jpg,30.637466591187184,0.9766595666629136
cloudy,train_11312.jpg,24.099590102505267,0.8628619541029764
cloudy,train_11317.jpg,31.082388050641903,0.9741517132392096
cloudy,train_11325.jpg,29.50643400265486,0.9772088896419554
cloudy,train_11326.jpg,30.226890806303324,0.9710943599683631
cloudy,train_11352.jpg,20.883697652597103,0.8480828743753902
cloudy,train_11354.jpg,30.01560084152341,0.971314069125909
cloudy,train_1140.jpg,28.236907906765325,0.967372456618831
cloudy,train_11415.jpg,27.835345353230522,0.9649403222749596
cloudy,train_11486.jpg,29.696106099066157,0.9782964132102229
cloudy,train_11492.jpg,29.00230215064028,0.9810698402130259
cloudy,train_11512.jpg,29.31869922781015,0.9520260630045732
cloudy,train_11549.jpg,28.82165524235806,0.9619827266200107
cloudy,train_11561.jpg,28.891389630407986,0.9593842799983611
cloudy,train_11569.jpg,30.725871228003548,0.9722860870847166
cloudy,train_11597.jpg,31.652649332945778,0.9757945428687771
cloudy,train_11644.jpg,30.649008146808036,0.9767935303394829
cloudy,train_11663.jpg,31.033356778104086,0.9759748824803216
cloudy,train_11673.jpg,31.057588261968377,0.9838808237561346
cloudy,train_11686.jpg,21.078904573121818,0.9119912201336685
cloudy,train_11706.jpg,18.453758473862457,0.8710139738986156
cloudy,train_11740.jpg,29.866771773029726,0.97495817270904
cloudy,train_11757.jpg,30.353312861726884,0.9826930650116384
cloudy,train_118.jpg,28.491837090414368,0.9724022422442502
cloudy,train_11805.jpg,27.407046375974225,0.9085558387693963
cloudy,train_11820.jpg,26.91245119815619,0.9577544470781262
cloudy,train_11844.jpg,28.013156861905138,0.9660835482958449
cloudy,train_11871.jpg,27.813263715838808,0.9461930468371821
cloudy,train_11896.jpg,29.425133643326745,0.963239774781507
cloudy,train_11904.jpg,23.10149326344632,0.9243747333883113
cloudy,train_11937.jpg,27.36402635365682,0.9664520533582154
cloudy,train_1194.jpg,25.3167451399596,0.905806858297055
cloudy,train_11979.jpg,22.2584930824003,0.9180326206058241
cloudy,train_11981.jpg,30.340487851207474,0.9805175505686324
cloudy,train_12.jpg,24.343047667582308,0.9386790483680049
cloudy,train_12009.jpg,31.60553501817191,0.9832274710762753
cloudy,train_12016.jpg,31.619882429716117,0.9757457537809427
cloudy,train_12038.jpg,24.354435271747434,0.9659963834880214
cloudy,train_12058.jpg,29.67293805121237,0.9813581130448537
cloudy,train_12068.jpg,20.7516122210804,0.9039765486797711
cloudy,train_12072.jpg,23.987573004990214,0.8889684907822972
cloudy,train_12089.jpg,33.109588066884996,0.993426852213822
cloudy,train_12097.jpg,31.551541743852592,0.9874063930384488
cloudy,train_12112.jpg,29.20461989925009,0.9574009257184684
cloudy,train_12119.jpg,28.993019337191114,0.9684408311762073
cloudy,train_12191.jpg,31.227504579722506,0.9765181993661373
cloudy,train_12204.jpg,29.688426062234036,0.9793515684214693
cloudy,train_12211.jpg,24.691452075940138,0.8501261981255795
cloudy,train_12235.jpg,28.912410063090363,0.9631231573017981
cloudy,train_12239.jpg,21.533070739485183,0.9164749882375212
cloudy,train_12313.jpg,22.86156391901399,0.9266254208111318
cloudy,train_12316.jpg,26.579330971483074,0.9544089571502344
cloudy,train_12343.jpg,29.094480047316246,0.9701902555272209
cloudy,train_12353.jpg,20.072803070705977,0.9117052090560899
cloudy,train_12360.jpg,28.705048937757137,0.9693191276515017
cloudy,train_12365.jpg,29.933206056726334,0.9757633207680146
cloudy,train_12421.jpg,20.559762993751086,0.9096089468888106
cloudy,train_12500.jpg,29.71147683938158,0.9674625399159741
cloudy,train_12502.jpg,26.395415174599243,0.9628873715776293
cloudy,train_12517.jpg,25.14990537171888,0.9420578715148996
cloudy,train_12525.jpg,26.363214416107038,0.9227114803772661
cloudy,train_12536.jpg,30.946340214106442,0.9714062718138768
cloudy,train_1256.jpg,30.893839105836687,0.9827755276984217
cloudy,train_12611.jpg,23.653625200981985,0.9346153763351711
cloudy,train_12682.jpg,30.506604302816932,0.9702202403696237
cloudy,train_12701.jpg,31.05394815675329,0.9792730497722765
cloudy,train_12713.jpg,27.921899389837243,0.9567671712996365
cloudy,train_12724.jpg,29.15197946909235,0.9691274847556136
cloudy,train_12737.jpg,28.6724176382117,0.9537257748600494
cloudy,train_12770.jpg,31.491578221921923,0.9810380833263603
cloudy,train_1283.jpg,21.88162352638755,0.8785258133757905
cloudy,train_12924.jpg,25.70977850488889,0.9512324026101412
cloudy,train_12928.jpg,29.33490235348716,0.9649111215943852
cloudy,train_1297.jpg,28.6363434021216,0.9529625639929472
cloudy,train_12975.jpg,31.60394088900948,0.9738361559524709
cloudy,train_13006.jpg,22.815062491194425,0.8515739032218997
cloudy,train_13011.jpg,29.440749369174718,0.9651787149200795
cloudy,train_13016.jpg,31.09630711805113,0.9732601826335051
cloudy,train_13047.jpg,22.525314289314732,0.8654560663243802
cloudy,train_13069.jpg,21.381419422674824,0.8942078340797178
cloudy,train_13078.jpg,24.042923300258185,0.9456915326858092
cloudy,train_13110.jpg,31.6701670454967,0.9821173002678073
cloudy,train_13114.jpg,28.442044945156976,0.9778233265356097
cloudy,train_13124.jpg,24.674361572916794,0.8911419863668502
cloudy,train_13129.jpg,30.30045216162797,0.9818365635873182
cloudy,train_13130.jpg,29.275374420960386,0.9615810304110313
cloudy,train_13167.jpg,25.67107637230302,0.9586252726370099
cloudy,train_13219.jpg,32.670616063982465,0.9858056740130219
cloudy,train_13248.jpg,29.48768117486583,0.9697129565504862
cloudy,train_13262.jpg,32.144895165851565,0.9869124581076334
cloudy,train_13282.jpg,32.12246290481016,0.9779946161131824
cloudy,train_13292.jpg,29.041829304455504,0.9658539971256861
cloudy,train_13300.jpg,35.96687393678284,0.9910643657043857
cloudy,train_13312.jpg,26.20550004494753,0.9518029260462084
cloudy,train_1336.jpg,29.09668733874449,0.9564494927334733
cloudy,train_13370.jpg,28.87161880879826,0.9650531295903443
cloudy,train_1339.jpg,29.680575889795815,0.9683100562314365
cloudy,train_13404.jpg,29.867879171256085,0.9638601852828278
cloudy,train_13407.jpg,26.85576884247783,0.964432992214875
cloudy,train_13413.jpg,29.23171241163253,0.9595044737043376
