class,filename,psnr,ssim
cloudy,train_10021.jpg,8.46347608991948,0.6924312984156366
cloudy,train_10043.jpg,10.572599426021815,0.34001440410246647
cloudy,train_10070.jpg,10.852678927342957,0.48197175288978417
cloudy,train_10081.jpg,11.00911039621338,0.420814416146731
cloudy,train_10096.jpg,11.05925425393751,0.32010670329624463
cloudy,train_101.jpg,15.003890689921908,0.7331254587293793
cloudy,train_10128.jpg,9.039210480561477,0.6021400631952687
cloudy,train_10166.jpg,11.576371119206234,0.4761832986017844
cloudy,train_10173.jpg,11.261755012512305,0.284227560212762
cloudy,train_10177.jpg,11.989487346281473,0.7002718204393062
cloudy,train_10201.jpg,8.686656060071874,0.1759112627227584
cloudy,train_10224.jpg,9.752761561328231,0.5409991411039743
cloudy,train_10225.jpg,12.490093345821885,0.6328312468545105
cloudy,train_10231.jpg,11.252153926625567,0.43363923407874855
cloudy,train_10263.jpg,11.077501667704336,0.3955293459295944
cloudy,train_10265.jpg,10.26673884082306,0.17057970851282364
cloudy,train_10269.jpg,11.965112307716204,0.4013534108583078
cloudy,train_10293.jpg,11.04052449363288,0.2774502935476364
cloudy,train_10326.jpg,13.547440867271192,0.6301975111628076
cloudy,train_10333.jpg,12.471676835539578,0.7610175993030585
cloudy,train_10389.jpg,9.219795732359668,0.4304048057321685
cloudy,train_10406.jpg,8.289646147963078,0.1879585768364029
cloudy,train_10421.jpg,10.832612034944587,0.3957019493703416
cloudy,train_10451.jpg,14.757333219285451,0.6807051666347921
cloudy,train_10485.jpg,9.844508877557132,0.36033226685339953
cloudy,train_10493.jpg,14.73819752892327,0.6990931323341982
cloudy,train_10538.jpg,10.984383374561775,0.32549767069131524
cloudy,train_10540.jpg,11.146710918483663,0.5117940640042263
cloudy,train_10547.jpg,9.44716252473315,0.7062428348585057
cloudy,train_10552.jpg,11.62949833288897,0.4918041796297627
cloudy,train_10555.jpg,10.113481974309801,0.15796228510494414
cloudy,train_10563.jpg,9.953658058318682,0.49555355412892055
cloudy,train_10566.jpg,11.368273253264933,0.6203052568281662
cloudy,train_10581.jpg,8.53210393328647,0.5775830005165788
cloudy,train_10598.jpg,9.691789100029087,0.5172105053583744
cloudy,train_1060.jpg,8.1391194284991,0.5495331027545812
cloudy,train_10609.jpg,10.979231936118,0.4230891901109324
cloudy,train_10621.jpg,7.081466125959127,0.5762189536279512
cloudy,train_10642.jpg,12.435348508347397,0.8014804748572534
cloudy,train_10661.jpg,10.738201751827532,0.22622210292952752
cloudy,train_10666.jpg,11.569555471121138,0.3345051048986681
cloudy,train_10667.jpg,9.646012331790663,0.5108346121721187
cloudy,train_10687.jpg,10.679767936834825,0.5022102210151094
cloudy,train_1070.jpg,11.083348030460387,0.2656465806448726
cloudy,train_10710.jpg,10.72159622696435,0.3115205983260219
cloudy,train_10788.jpg,10.946788687293878,0.4891945603664239
cloudy,train_10793.jpg,6.747800604078298,0.7356771345975339
cloudy,train_108.jpg,11.01661742097302,0.461318343731376
cloudy,train_10816.jpg,11.118726784046524,0.44570529834133693
cloudy,train_10856.jpg,11.027278697410308,0.20023306721604714
cloudy,train_1086.jpg,11.138297223862203,0.5418017958766422
cloudy,train_10889.jpg,8.884835175415333,0.5667236285681762
cloudy,train_10891.jpg,11.597000740010802,0.42024825413771855
cloudy,train_10908.jpg,14.939115881966096,0.7515315887498079
cloudy,train_1092.jpg,11.246456518877926,0.4064417735434606
cloudy,train_10952.jpg,10.474018216815569,0.15879675320178788
cloudy,train_11008.jpg,10.83442790740034,0.1897842751249768
cloudy,train_11047.jpg,11.974334205395952,0.6072826764844969
cloudy,train_11050.jpg,10.625179567710303,0.2830832121145536
cloudy,train_11118.jpg,11.105460602188817,0.47357302423151093
cloudy,train_11132.jpg,9.485165356133429,0.4967410465967337
cloudy,train_11150.jpg,10.61090207066546,0.19320233780374269
cloudy,train_11161.jpg,10.992664948157218,0.2896789407262359
cloudy,train_11191.jpg,12.131276096697247,0.5675352906199204
cloudy,train_11211.jpg,11.432257307532552,0.3694873500642021
cloudy,train_11218.jpg,10.634428478569003,0.2632706098309318
cloudy,train_11240.jpg,12.42331903190478,0.5795778770238443
cloudy,train_11259.jpg,14.143467646498564,0.7342870805219605
cloudy,train_1126.jpg,9.325671060478658,0.551633288644047
cloudy,train_11260.jpg,11.242157317678096,0.3190268907217402
cloudy,train_11283.jpg,12.717407402165941,0.7317595275506531
cloudy,train_11294.jpg,10.66144502315906,0.5404112423825922
cloudy,train_11301.jpg,11.21060467822743,0.3976553634191833
cloudy,train_11305.jpg,12.398437944371366,0.5440727933059414
cloudy,train_11307.jpg,11.262664081519173,0.36492977023774714
cloudy,train_11312.jpg,12.195783845902179,0.43677257892526616
cloudy,train_11317.jpg,10.945397010231776,0.287885304332464
cloudy,train_11325.jpg,10.742561801045872,0.4210538560354551
cloudy,train_11326.jpg,9.525073636365269,0.5460233654666687
cloudy,train_11352.jpg,12.454742254896303,0.5849692822733819
cloudy,train_11354.jpg,10.15488937492681,0.31927984568849577
cloudy,train_1140.jpg,11.168991992132256,0.47670285469773116
cloudy,train_11415.jpg,10.908718693233899,0.4976086958296745
cloudy,train_11486.jpg,11.001457190876259,0.4644251409058469
cloudy,train_11492.jpg,6.6067474202078085,0.545558836746175
cloudy,train_11512.jpg,6.777843440140873,0.16790781674927757
cloudy,train_11549.jpg,11.098021328972207,0.22306542093318232
cloudy,train_11561.jpg,10.61322480226291,0.2043855067034029
cloudy,train_11569.jpg,10.725317195839475,0.3004183460601619
cloudy,train_11597.jpg,11.066538299875715,0.30723639302922895
cloudy,train_11644.jpg,9.475947070180927,0.5642141422987463
cloudy,train_11663.jpg,10.525383283385214,0.32997437852018097
cloudy,train_11673.jpg,10.551894259508916,0.5774904331418061
cloudy,train_11686.jpg,11.838868930299915,0.7683878627953303
cloudy,train_11706.jpg,9.132437682817866,0.5650942130285695
cloudy,train_11740.jpg,11.196843203267346,0.3690763231437365
cloudy,train_11757.jpg,9.493661689310075,0.5823284651461856
cloudy,train_118.jpg,10.953292569558723,0.5254367638610294
cloudy,train_11805.jpg,10.276711863142879,0.5306041613664345
cloudy,train_11820.jpg,11.35822579384806,0.46371102457361113
cloudy,train_11844.jpg,11.755212722331796,0.538805766014693
cloudy,train_11871.jpg,14.517184989718427,0.817928988906698
cloudy,train_11896.jpg,11.217611124132274,0.32609268738432845
cloudy,train_11904.jpg,11.32448659606503,0.7091235244233973
cloudy,train_11937.jpg,11.295314848762565,0.48882725947036626
cloudy,train_1194.jpg,12.768761095319533,0.5931691258602367
cloudy,train_11979.jpg,10.72832494190681,0.7089546685954025
cloudy,train_11981.jpg,10.513001327326721,0.43660777803067213
cloudy,train_12.jpg,16.253727698334075,0.8151750583066791
cloudy,train_12009.jpg,10.934645836249073,0.47231962468213773
